@relation electricity-weka.filters.uns1ervised.attribute.Normalize-S1.0-T0.0-weka.filters.uns1ervised.attribute.ReplaceMissingValues-weka.filters.uns1ervised.attribute.Remove-R1-weka.filters.uns1ervised.attribute.Remove-R3-weka.filters.uns1ervised.attribute.Remove-R4

@attribute 0 numeric
@attribute period numeric
@attribute nswdemand numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {1,0}


@data
1,0.446809,0.612318,0.422915,0.414912,0
1,0.468085,0.594763,0.422915,0.414912,0
1,0.489362,0.588069,0.422915,0.414912,1
1,0.510638,0.580482,0.422915,0.414912,1
1,0.531915,0.573788,0.422915,0.414912,1
0,0.553191,0.57349,0.422915,0.414912,1
1,0.574468,0.563225,0.422915,0.414912,1
1,0.595745,0.552365,0.422915,0.414912,1
1,0.617021,0.545968,0.422915,0.414912,1
1,0.638298,0.53734,0.422915,0.414912,1
1,0.659574,0.551919,0.422915,0.414912,1
1,0.680851,0.57587,0.422915,0.414912,1
1,0.702128,0.609789,0.422915,0.414912,1
1,0.723404,0.68075,0.422915,0.414912,1
0,0.744681,0.803332,0.422915,0.414912,1
1,0.765957,0.836358,0.422915,0.414912,1
1,0.787234,0.827581,0.422915,0.414912,1
0,0.808511,0.802142,0.422915,0.414912,1
1,0.829787,0.775811,0.422915,0.414912,1
1,0.851064,0.755132,0.422915,0.414912,1
1,0.87234,0.727908,0.422915,0.414912,1
1,0.893617,0.66751,0.422915,0.414912,1
0,0.914894,0.599226,0.422915,0.414912,0
1,0.93617,0.623624,0.422915,0.414912,1
1,0.957447,0.611128,0.422915,0.414912,1
1,0.978723,0.605177,0.422915,0.414912,1
1,1,0.598483,0.422915,0.414912,1
1,0,0.591491,0.422915,0.414912,1
1,0.021277,0.568134,0.422915,0.414912,1
1,0.042553,0.542696,0.422915,0.414912,1
1,0.06383,0.480512,0.422915,0.414912,1
1,0.085106,0.416245,0.422915,0.414912,0
1,0.106383,0.365665,0.422915,0.414912,0
1,0.12766,0.323118,0.422915,0.414912,0
0,0.148936,0.283844,0.422915,0.414912,0
1,0.170213,0.258108,0.422915,0.414912,0
1,0.191489,0.257661,0.422915,0.414912,0
1,0.212766,0.285183,0.422915,0.414912,0
1,0.234043,0.3374,0.422915,0.414912,0
1,0.255319,0.452693,0.422915,0.414912,1
1,0.276596,0.586581,0.422915,0.414912,1
1,0.297872,0.628831,0.422915,0.414912,1
0,0.319149,0.711395,0.422915,0.414912,1
1,0.340426,0.727016,0.422915,0.414912,1
1,0.361702,0.714668,0.422915,0.414912,1
1,0.382979,0.740256,0.422915,0.414912,1
0,0.404255,0.734603,0.422915,0.414912,1
0,0.425532,0.703957,0.422915,0.414912,1
1,0.446809,0.664534,0.422915,0.414912,1
1,0.468085,0.635823,0.422915,0.414912,1
0,0.489362,0.611425,0.422915,0.414912,0
1,0.510638,0.597144,0.422915,0.414912,1
1,0.531915,0.578697,0.422915,0.414912,0
1,0.553191,0.554894,0.422915,0.414912,0
1,0.574468,0.542993,0.422915,0.414912,0
1,0.595745,0.525141,0.422915,0.414912,0
1,0.617021,0.50848,0.422915,0.414912,0
1,0.638298,0.500446,0.422915,0.414912,0
1,0.659574,0.508777,0.422915,0.414912,0
1,0.680851,0.521422,0.422915,0.414912,0
1,0.702128,0.559357,0.422915,0.414912,0
1,0.723404,0.626004,0.422915,0.414912,1
1,0.744681,0.7349,0.422915,0.414912,1
1,0.765957,0.771199,0.422915,0.414912,1
1,0.787234,0.759595,0.422915,0.414912,1
1,0.808511,0.732074,0.422915,0.414912,1
1,0.829787,0.699792,0.422915,0.414912,1
1,0.851064,0.67956,0.422915,0.414912,1
1,0.87234,0.648616,0.422915,0.414912,1
1,0.893617,0.60607,0.422915,0.414912,0
1,0.914894,0.548051,0.422915,0.414912,0
1,0.93617,0.584499,0.422915,0.414912,1
1,0.957447,0.593573,0.422915,0.414912,1
1,0.978723,0.602202,0.422915,0.414912,1
1,1,0.601755,0.422915,0.414912,1
1,0,0.592086,0.422915,0.414912,1
1,0.021277,0.569027,0.422915,0.414912,1
1,0.042553,0.531389,0.422915,0.414912,0
1,0.06383,0.461767,0.422915,0.414912,0
1,0.085106,0.396162,0.422915,0.414912,0
0,0.106383,0.340375,0.422915,0.414912,0
1,0.12766,0.290687,0.422915,0.414912,0
1,0.148936,0.248438,0.422915,0.414912,0
1,0.170213,0.222553,0.422915,0.414912,0
1,0.191489,0.203065,0.422915,0.414912,0
1,0.212766,0.20842,0.422915,0.414912,0
1,0.234043,0.214668,0.422915,0.414912,0
1,0.255319,0.253942,0.422915,0.414912,0
1,0.276596,0.297233,0.422915,0.414912,0
0,0.297872,0.367301,0.422915,0.414912,0
1,0.319149,0.461619,0.422915,0.414912,0
1,0.340426,0.543439,0.422915,0.414912,0
1,0.361702,0.584647,0.422915,0.414912,0
1,0.382979,0.618566,0.422915,0.414912,0
1,0.404255,0.614698,0.422915,0.414912,0
1,0.425532,0.579738,0.422915,0.414912,0
1,0.446809,0.540018,0.422915,0.414912,0
1,0.468085,0.496578,0.422915,0.414912,0
1,0.489362,0.46742,0.422915,0.414912,0
1,0.510638,0.435287,0.422915,0.414912,0
1,0.531915,0.401964,0.422915,0.414912,0
0,0.553191,0.383666,0.422915,0.414912,0
1,0.574468,0.361797,0.422915,0.414912,0
0,0.595745,0.346177,0.422915,0.414912,0
1,0.617021,0.336805,0.422915,0.414912,0
1,0.638298,0.33011,0.422915,0.414912,0
1,0.659574,0.337251,0.422915,0.414912,0
1,0.680851,0.359119,0.422915,0.414912,0
1,0.702128,0.405385,0.422915,0.414912,0
0,0.723404,0.467569,0.422915,0.414912,1
0,0.744681,0.60235,0.422915,0.414912,1
1,0.765957,0.658881,0.422915,0.414912,1
1,0.787234,0.654716,0.422915,0.414912,1
1,0.808511,0.615591,0.422915,0.414912,1
1,0.829787,0.583011,0.422915,0.414912,1
1,0.851064,0.553109,0.422915,0.414912,1
1,0.87234,0.536745,0.422915,0.414912,1
1,0.893617,0.498959,0.422915,0.414912,1
1,0.914894,0.456114,0.422915,0.414912,0
1,0.93617,0.477536,0.422915,0.414912,1
1,0.957447,0.476941,0.422915,0.414912,0
1,0.978723,0.481107,0.422915,0.414912,0
1,1,0.464445,0.422915,0.414912,0
1,0,0.437072,0.422915,0.414912,0
1,0.021277,0.383963,0.422915,0.414912,0
1,0.042553,0.360458,0.422915,0.414912,0
0,0.06383,0.30601,0.422915,0.414912,0
0,0.085106,0.259595,0.422915,0.414912,0
1,0.106383,0.228057,0.422915,0.414912,0
1,0.12766,0.197858,0.422915,0.414912,0
1,0.148936,0.173163,0.422915,0.414912,0
1,0.170213,0.155906,0.422915,0.414912,0
1,0.191489,0.138798,0.422915,0.414912,0
1,0.212766,0.1446,0.422915,0.414912,0
1,0.234043,0.156352,0.422915,0.414912,0
1,0.255319,0.182832,0.422915,0.414912,0
1,0.276596,0.215858,0.422915,0.414912,0
1,0.297872,0.25543,0.422915,0.414912,1
0,0.319149,0.334722,0.422915,0.414912,1
1,0.340426,0.39765,0.422915,0.414912,1
1,0.361702,0.455222,0.422915,0.414912,1
0,0.382979,0.500446,0.422915,0.414912,1
1,0.404255,0.515323,0.422915,0.414912,1
1,0.425532,0.494347,0.422915,0.414912,1
1,0.446809,0.470693,0.422915,0.414912,0
1,0.468085,0.43975,0.422915,0.414912,0
1,0.489362,0.416989,0.422915,0.414912,0
1,0.510638,0.389467,0.422915,0.414912,0
1,0.531915,0.365367,0.422915,0.414912,0
1,0.553191,0.331747,0.422915,0.414912,0
1,0.574468,0.30482,0.422915,0.414912,0
1,0.595745,0.289051,0.422915,0.414912,0
1,0.617021,0.275364,0.422915,0.414912,0
1,0.638298,0.278489,0.422915,0.414912,0
0,0.659574,0.282654,0.422915,0.414912,0
0,0.680851,0.299018,0.422915,0.414912,0
1,0.702128,0.337251,0.422915,0.414912,0
1,0.723404,0.396162,0.422915,0.414912,0
1,0.744681,0.532728,0.422915,0.414912,1
1,0.765957,0.602797,0.422915,0.414912,1
1,0.787234,0.612318,0.422915,0.414912,1
1,0.808511,0.587771,0.422915,0.414912,1
1,0.829787,0.571705,0.422915,0.414912,1
1,0.851064,0.535704,0.422915,0.414912,1
1,0.87234,0.525736,0.422915,0.414912,1
1,0.893617,0.481851,0.422915,0.414912,1
1,0.914894,0.430527,0.422915,0.414912,0
1,0.93617,0.443618,0.422915,0.414912,1
1,0.957447,0.431419,0.422915,0.414912,0
1,0.978723,0.435733,0.422915,0.414912,0
1,1,0.406575,0.422915,0.414912,0
1,0,0.397054,0.422915,0.414912,0
1,0.021277,0.360458,0.422915,0.414912,0
1,0.042553,0.345284,0.422915,0.414912,0
1,0.06383,0.300655,0.422915,0.414912,0
0,0.085106,0.264653,0.422915,0.414912,0
1,0.106383,0.233859,0.422915,0.414912,0
1,0.12766,0.205445,0.422915,0.414912,0
0,0.148936,0.181494,0.422915,0.414912,0
1,0.170213,0.175245,0.422915,0.414912,0
1,0.191489,0.181047,0.422915,0.414912,1
1,0.212766,0.219875,0.422915,0.414912,1
1,0.234043,0.275364,0.422915,0.414912,1
1,0.255319,0.397798,0.422915,0.414912,1
0,0.276596,0.520232,0.422915,0.414912,1
1,0.297872,0.547902,0.422915,0.414912,1
1,0.319149,0.616037,0.422915,0.414912,1
1,0.340426,0.637162,0.422915,0.414912,1
1,0.361702,0.623178,0.422915,0.414912,0
1,0.382979,0.650699,0.422915,0.414912,0
1,0.404255,0.656947,0.422915,0.414912,0
1,0.425532,0.63136,0.422915,0.414912,0
1,0.446809,0.591937,0.422915,0.414912,0
1,0.468085,0.563374,0.422915,0.414912,0
1,0.489362,0.551324,0.422915,0.414912,0
1,0.510638,0.540464,0.422915,0.414912,0
1,0.531915,0.527968,0.422915,0.414912,0
1,0.553191,0.520381,0.422915,0.414912,0
1,0.574468,0.503422,0.422915,0.414912,0
1,0.595745,0.494347,0.422915,0.414912,0
1,0.617021,0.475156,0.422915,0.414912,0
1,0.638298,0.463701,0.422915,0.414912,0
1,0.659574,0.466974,0.422915,0.414912,0
1,0.680851,0.480661,0.422915,0.414912,0
1,0.702128,0.501488,0.422915,0.414912,0
1,0.723404,0.540762,0.422915,0.414912,0
1,0.744681,0.647426,0.422915,0.414912,0
1,0.765957,0.686849,0.422915,0.414912,0
1,0.787234,0.668997,0.422915,0.414912,0
0,0.808511,0.636566,0.422915,0.414912,0
1,0.829787,0.610979,0.422915,0.414912,0
1,0.851064,0.591342,0.422915,0.414912,0
0,0.87234,0.570068,0.422915,0.414912,0
1,0.893617,0.531538,0.422915,0.414912,0
1,0.914894,0.476644,0.422915,0.414912,0
1,0.93617,0.513538,0.422915,0.414912,1
1,0.957447,0.519935,0.422915,0.414912,1
0,0.978723,0.526034,0.422915,0.414912,1
1,1,0.526034,0.422915,0.414912,1
1,0,0.530199,0.422915,0.414912,1
1,0.021277,0.510414,0.422915,0.414912,1
1,0.042553,0.491372,0.422915,0.414912,1
0,0.06383,0.426659,0.422915,0.414912,1
1,0.085106,0.368343,0.422915,0.414912,0
1,0.106383,0.317465,0.422915,0.414912,1
1,0.12766,0.269414,0.422915,0.414912,0
1,0.148936,0.237727,0.422915,0.414912,1
1,0.170213,0.219875,0.422915,0.414912,0
1,0.191489,0.211395,0.422915,0.414912,0
0,0.212766,0.239512,0.422915,0.414912,0
0,0.234043,0.288158,0.422915,0.414912,1
0,0.255319,0.400476,0.422915,0.414912,1
1,0.276596,0.52172,0.422915,0.414912,1
1,0.297872,0.538381,0.422915,0.414912,1
1,0.319149,0.605772,0.422915,0.414912,1
1,0.340426,0.605177,0.422915,0.414912,1
1,0.361702,0.582416,0.422915,0.414912,0
1,0.382979,0.605177,0.422915,0.414912,1
1,0.404255,0.610533,0.422915,0.414912,1
1,0.425532,0.584201,0.422915,0.414912,1
1,0.446809,0.55177,0.422915,0.414912,1
1,0.468085,0.528563,0.422915,0.414912,1
1,0.489362,0.514281,0.422915,0.414912,1
1,0.510638,0.506843,0.422915,0.414912,1
1,0.531915,0.49033,0.422915,0.414912,1
1,0.553191,0.485421,0.422915,0.414912,1
1,0.574468,0.473817,0.422915,0.414912,1
1,0.595745,0.463106,0.422915,0.414912,0
1,0.617021,0.452841,0.422915,0.414912,0
1,0.638298,0.450164,0.422915,0.414912,0
1,0.659574,0.45418,0.422915,0.414912,0
1,0.680851,0.463106,0.422915,0.414912,0
1,0.702128,0.477239,0.422915,0.414912,0
1,0.723404,0.526034,0.422915,0.414912,0
1,0.744681,0.620054,0.422915,0.414912,0
1,0.765957,0.649509,0.422915,0.414912,0
1,0.787234,0.634484,0.422915,0.414912,0
1,0.808511,0.600863,0.422915,0.414912,0
1,0.829787,0.57349,0.422915,0.414912,0
1,0.851064,0.559506,0.422915,0.414912,0
1,0.87234,0.537043,0.422915,0.414912,0
1,0.893617,0.494049,0.422915,0.414912,0
1,0.914894,0.454032,0.422915,0.414912,0
1,0.93617,0.492115,0.422915,0.414912,0
0,0.957447,0.495091,0.422915,0.414912,0
0,0.978723,0.510711,0.422915,0.414912,0
1,1,0.513686,0.422915,0.414912,0
1,0,0.517852,0.422915,0.414912,1
1,0.021277,0.494644,0.422915,0.414912,1
1,0.042553,0.473073,0.422915,0.414912,0
1,0.06383,0.413865,0.422915,0.414912,0
1,0.085106,0.355549,0.422915,0.414912,0
1,0.106383,0.30958,0.422915,0.414912,0
1,0.12766,0.265992,0.422915,0.414912,0
0,0.148936,0.233859,0.422915,0.414912,0
1,0.170213,0.213478,0.422915,0.414912,0
1,0.191489,0.205296,0.422915,0.414912,0
1,0.212766,0.23609,0.422915,0.414912,0
1,0.234043,0.286522,0.422915,0.414912,0
1,0.255319,0.396459,0.422915,0.414912,1
0,0.276596,0.51443,0.422915,0.414912,1
1,0.297872,0.524695,0.422915,0.414912,0
1,0.319149,0.590896,0.422915,0.414912,0
1,0.340426,0.590301,0.422915,0.414912,0
1,0.361702,0.567688,0.422915,0.414912,0
1,0.382979,0.594615,0.422915,0.414912,0
1,0.404255,0.596995,0.422915,0.414912,1
1,0.425532,0.576168,0.422915,0.414912,1
0,0.446809,0.555192,0.422915,0.414912,1
1,0.468085,0.534216,0.422915,0.414912,1
1,0.489362,0.529158,0.422915,0.414912,1
1,0.510638,0.512348,0.422915,0.414912,1
1,0.531915,0.496727,0.422915,0.414912,1
1,0.553191,0.495388,0.422915,0.414912,1
1,0.574468,0.493008,0.422915,0.414912,1
1,0.595745,0.480661,0.422915,0.414912,1
1,0.617021,0.465338,0.422915,0.414912,1
1,0.638298,0.454775,0.422915,0.414912,1
1,0.659574,0.457899,0.422915,0.414912,1
1,0.680851,0.466825,0.422915,0.414912,1
1,0.702128,0.477983,0.422915,0.414912,1
1,0.723404,0.504612,0.422915,0.414912,1
0,0.744681,0.585094,0.422915,0.414912,1
1,0.765957,0.609045,0.422915,0.414912,1
1,0.787234,0.587325,0.422915,0.414912,0
1,0.808511,0.54939,0.422915,0.414912,0
1,0.829787,0.52291,0.422915,0.414912,0
1,0.851064,0.506248,0.422915,0.414912,0
0,0.87234,0.47709,0.422915,0.414912,0
1,0.893617,0.438114,0.422915,0.414912,0
1,0.914894,0.389021,0.422915,0.414912,0
1,0.93617,0.436924,0.422915,0.414912,0
0,0.957447,0.461172,0.422915,0.414912,0
1,0.978723,0.489586,0.422915,0.414912,1
1,1,0.496727,0.422915,0.414912,1
0,0,0.500893,0.422915,0.414912,1
1,0.021277,0.481404,0.422915,0.414912,1
1,0.042553,0.453436,0.422915,0.414912,1
1,0.06383,0.393335,0.422915,0.414912,0
0,0.085106,0.329069,0.422915,0.414912,0
0,0.106383,0.288753,0.422915,0.414912,0
1,0.12766,0.240702,0.422915,0.414912,0
1,0.148936,0.207528,0.422915,0.414912,0
1,0.170213,0.190122,0.422915,0.414912,0
1,0.191489,0.184469,0.422915,0.414912,0
1,0.212766,0.208123,0.422915,0.414912,0
1,0.234043,0.261083,0.422915,0.414912,0
1,0.255319,0.363731,0.422915,0.414912,1
1,0.276596,0.464445,0.422915,0.414912,0
1,0.297872,0.471883,0.422915,0.414912,0
1,0.319149,0.523802,0.422915,0.414912,0
1,0.340426,0.548349,0.422915,0.414912,0
1,0.361702,0.548646,0.422915,0.414912,0
1,0.382979,0.582267,0.422915,0.414912,0
1,0.404255,0.594466,0.422915,0.414912,0
1,0.425532,0.581077,0.422915,0.414912,0
1,0.446809,0.565457,0.422915,0.414912,0
1,0.468085,0.546712,0.422915,0.414912,0
1,0.489362,0.539274,0.422915,0.414912,0
1,0.510638,0.531985,0.422915,0.414912,0
1,0.531915,0.521571,0.422915,0.414912,0
1,0.553191,0.519637,0.422915,0.414912,0
1,0.574468,0.509223,0.422915,0.414912,1
1,0.595745,0.499702,0.422915,0.414912,1
1,0.617021,0.484082,0.422915,0.414912,0
1,0.638298,0.46266,0.422915,0.414912,0
0,0.659574,0.461619,0.422915,0.414912,0
1,0.680851,0.475602,0.422915,0.414912,0
1,0.702128,0.498364,0.422915,0.414912,1
1,0.723404,0.538233,0.422915,0.414912,1
1,0.744681,0.622434,0.422915,0.414912,1
1,0.765957,0.648468,0.422915,0.414912,0
1,0.787234,0.632252,0.422915,0.414912,0
1,0.808511,0.593722,0.422915,0.414912,0
0,0.829787,0.565605,0.422915,0.414912,0
1,0.851064,0.553258,0.422915,0.414912,0
1,0.87234,0.526778,0.422915,0.414912,0
1,0.893617,0.481851,0.422915,0.414912,0
1,0.914894,0.430973,0.422915,0.414912,0
1,0.93617,0.476198,0.422915,0.414912,0
1,0.957447,0.490033,0.422915,0.414912,0
1,0.978723,0.508033,0.422915,0.414912,0
1,1,0.50967,0.422915,0.414912,0
1,0,0.509223,0.422915,0.414912,0
1,0.021277,0.4759,0.422915,0.414912,0
1,0.042553,0.454924,0.422915,0.414912,0
1,0.06383,0.404195,0.422915,0.414912,0
1,0.085106,0.340077,0.422915,0.414912,0
1,0.106383,0.299316,0.422915,0.414912,0
1,0.12766,0.252306,0.422915,0.414912,0
0,0.148936,0.219429,0.422915,0.414912,0
1,0.170213,0.193544,0.422915,0.414912,0
1,0.191489,0.194139,0.422915,0.414912,0
1,0.212766,0.220916,0.422915,0.414912,1
1,0.234043,0.259149,0.422915,0.414912,1
0,0.255319,0.358524,0.422915,0.414912,1
1,0.276596,0.468908,0.422915,0.414912,0
0,0.297872,0.481553,0.422915,0.414912,0
1,0.319149,0.539125,0.422915,0.414912,0
1,0.340426,0.555638,0.422915,0.414912,0
1,0.361702,0.545522,0.422915,0.414912,0
1,0.382979,0.5723,0.422915,0.414912,0
1,0.404255,0.589408,0.422915,0.414912,0
1,0.425532,0.576168,0.422915,0.414912,0
1,0.446809,0.551919,0.422915,0.414912,0
1,0.468085,0.528117,0.422915,0.414912,0
1,0.489362,0.522017,0.422915,0.414912,0
1,0.510638,0.509372,0.422915,0.414912,0
1,0.531915,0.494793,0.422915,0.414912,0
1,0.553191,0.484082,0.422915,0.414912,0
1,0.574468,0.475305,0.422915,0.414912,0
1,0.595745,0.455222,0.422915,0.414912,0
0,0.617021,0.443767,0.422915,0.414912,0
0,0.638298,0.427551,0.422915,0.414912,0
1,0.659574,0.436775,0.422915,0.414912,0
1,0.680851,0.441089,0.422915,0.414912,0
1,0.702128,0.462065,0.422915,0.414912,0
1,0.723404,0.486165,0.422915,0.414912,0
1,0.744681,0.561291,0.422915,0.414912,0
1,0.765957,0.590598,0.422915,0.414912,0
0,0.787234,0.582713,0.422915,0.414912,0
1,0.808511,0.542844,0.422915,0.414912,0
1,0.829787,0.5241,0.422915,0.414912,0
1,0.851064,0.509372,0.422915,0.414912,0
1,0.87234,0.496132,0.422915,0.414912,0
1,0.893617,0.455222,0.422915,0.414912,0
1,0.914894,0.415799,0.422915,0.414912,0
1,0.93617,0.465338,0.422915,0.414912,1
1,0.957447,0.487652,0.422915,0.414912,0
1,0.978723,0.508331,0.422915,0.414912,1
1,1,0.508331,0.422915,0.414912,1
1,0,0.508628,0.422915,0.414912,1
0,0.021277,0.484528,0.422915,0.414912,1
1,0.042553,0.453288,0.422915,0.414912,1
1,0.06383,0.387831,0.422915,0.414912,1
1,0.085106,0.323713,0.422915,0.414912,1
1,0.106383,0.27715,0.422915,0.414912,1
1,0.12766,0.229545,0.422915,0.414912,1
1,0.148936,0.193841,0.422915,0.414912,1
1,0.170213,0.167063,0.422915,0.414912,0
0,0.191489,0.152336,0.422915,0.414912,0
1,0.212766,0.157096,0.422915,0.414912,0
1,0.234043,0.176287,0.422915,0.414912,1
1,0.255319,0.214966,0.422915,0.414912,1
1,0.276596,0.253198,0.422915,0.414912,1
1,0.297872,0.313746,0.422915,0.414912,1
1,0.319149,0.403005,0.422915,0.414912,1
1,0.340426,0.475454,0.422915,0.414912,1
1,0.361702,0.510711,0.422915,0.414912,0
0,0.382979,0.542993,0.422915,0.414912,1
1,0.404255,0.546564,0.422915,0.414912,0
1,0.425532,0.517852,0.422915,0.414912,0
1,0.446809,0.479173,0.422915,0.414912,0
1,0.468085,0.442428,0.422915,0.414912,0
1,0.489362,0.416245,0.422915,0.414912,0
1,0.510638,0.392591,0.422915,0.414912,0
1,0.531915,0.374293,0.422915,0.414912,0
1,0.553191,0.35302,0.422915,0.414912,0
1,0.574468,0.333978,0.422915,0.414912,0
1,0.595745,0.313002,0.422915,0.414912,0
1,0.617021,0.301101,0.422915,0.414912,0
1,0.638298,0.300952,0.422915,0.414912,0
1,0.659574,0.308093,0.422915,0.414912,0
1,0.680851,0.319697,0.422915,0.414912,0
1,0.702128,0.349598,0.422915,0.414912,0
1,0.723404,0.386641,0.422915,0.414912,0
1,0.744681,0.50238,0.422915,0.414912,0
1,0.765957,0.571705,0.422915,0.414912,0
1,0.787234,0.564415,0.422915,0.414912,0
1,0.808511,0.52886,0.422915,0.414912,0
1,0.829787,0.494049,0.422915,0.414912,0
1,0.851064,0.46742,0.422915,0.414912,0
1,0.87234,0.453139,0.422915,0.414912,0
0,0.893617,0.416394,0.422915,0.414912,0
0,0.914894,0.378608,0.422915,0.414912,0
1,0.93617,0.401815,0.422915,0.414912,0
1,0.957447,0.408063,0.422915,0.414912,0
0,0.978723,0.422493,0.422915,0.414912,0
1,1,0.404344,0.422915,0.414912,0
1,0,0.384707,0.422915,0.414912,0
1,0.021277,0.335763,0.422915,0.414912,0
0,0.042553,0.320738,0.422915,0.414912,0
1,0.06383,0.264058,0.422915,0.414912,0
1,0.085106,0.217792,0.422915,0.414912,0
1,0.106383,0.185808,0.422915,0.414912,0
1,0.12766,0.159476,0.422915,0.414912,1
0,0.148936,0.135971,0.422915,0.414912,1
1,0.170213,0.11812,0.422915,0.414912,0
1,0.191489,0.108896,0.422915,0.414912,0
1,0.212766,0.112913,0.422915,0.414912,0
1,0.234043,0.124814,0.422915,0.414912,1
1,0.255319,0.144154,0.422915,0.414912,1
1,0.276596,0.174502,0.422915,0.414912,1
1,0.297872,0.21199,0.422915,0.414912,1
0,0.319149,0.285481,0.422915,0.414912,1
0,0.340426,0.35183,0.422915,0.414912,0
1,0.361702,0.405237,0.422915,0.414912,1
1,0.382979,0.449122,0.422915,0.414912,1
1,0.404255,0.455668,0.422915,0.414912,0
1,0.425532,0.44704,0.422915,0.414912,0
1,0.446809,0.421006,0.422915,0.414912,0
1,0.468085,0.398691,0.422915,0.414912,0
1,0.489362,0.380988,0.422915,0.414912,0
1,0.510638,0.366855,0.422915,0.414912,0
1,0.531915,0.353317,0.422915,0.414912,0
1,0.553191,0.328176,0.422915,0.414912,0
1,0.574468,0.310324,0.422915,0.414912,1
1,0.595745,0.302737,0.422915,0.414912,1
1,0.617021,0.301398,0.422915,0.414912,1
1,0.638298,0.306159,0.422915,0.414912,1
1,0.659574,0.316126,0.422915,0.414912,1
1,0.680851,0.332193,0.422915,0.414912,1
0,0.702128,0.370723,0.422915,0.414912,1
1,0.723404,0.428444,0.422915,0.414912,1
1,0.744681,0.535555,0.422915,0.414912,1
1,0.765957,0.594168,0.422915,0.414912,1
1,0.787234,0.596995,0.422915,0.414912,1
1,0.808511,0.57468,0.422915,0.414912,1
1,0.829787,0.555192,0.422915,0.414912,0
1,0.851064,0.531538,0.422915,0.414912,1
1,0.87234,0.513835,0.422915,0.414912,0
1,0.893617,0.465338,0.422915,0.414912,1
0,0.914894,0.408956,0.422915,0.414912,0
1,0.93617,0.426807,0.422915,0.414912,0
1,0.957447,0.412675,0.422915,0.414912,0
1,0.978723,0.415799,0.422915,0.414912,0
1,1,0.38679,0.422915,0.414912,0
1,0,0.366111,0.422915,0.414912,0
1,0.021277,0.330854,0.422915,0.414912,0
1,0.042553,0.320738,0.422915,0.414912,0
1,0.06383,0.274918,0.422915,0.414912,0
1,0.085106,0.232966,0.422915,0.414912,0
1,0.106383,0.198155,0.422915,0.414912,0
1,0.12766,0.177031,0.422915,0.414912,0
1,0.148936,0.15055,0.422915,0.414912,0
1,0.170213,0.145492,0.422915,0.414912,0
1,0.191489,0.157691,0.422915,0.414912,0
0,0.212766,0.193097,0.422915,0.414912,0
1,0.234043,0.247099,0.422915,0.414912,0
1,0.255319,0.352722,0.422915,0.414912,1
1,0.276596,0.480214,0.422915,0.414912,1
0,0.297872,0.520083,0.422915,0.414912,1
1,0.319149,0.604582,0.422915,0.414912,1
1,0.340426,0.637757,0.422915,0.414912,1
1,0.361702,0.647426,0.422915,0.414912,1
0,0.382979,0.697709,0.422915,0.414912,1
1,0.404255,0.735347,0.422915,0.414912,1
0,0.425532,0.736239,0.422915,0.414912,1
1,0.446809,0.728355,0.422915,0.414912,1
0,0.468085,0.723892,0.422915,0.414912,1
1,0.489362,0.731479,0.422915,0.414912,1
1,0.510638,0.738768,0.422915,0.414912,1
1,0.531915,0.734454,0.422915,0.414912,1
1,0.553191,0.727908,0.422915,0.414912,1
1,0.574468,0.714966,0.422915,0.414912,1
1,0.595745,0.707825,0.422915,0.414912,1
1,0.617021,0.69994,0.422915,0.414912,1
1,0.638298,0.700536,0.422915,0.414912,1
1,0.659574,0.719875,0.422915,0.414912,1
1,0.680851,0.751413,0.422915,0.414912,1
1,0.702128,0.789497,0.422915,0.414912,1
1,0.723404,0.828622,0.422915,0.414912,1
1,0.744681,0.908509,0.422915,0.414912,1
1,0.765957,0.935733,0.422915,0.414912,1
1,0.787234,0.911336,0.422915,0.414912,1
1,0.808511,0.865219,0.422915,0.414912,1
1,0.829787,0.819994,0.422915,0.414912,1
1,0.851064,0.793216,0.422915,0.414912,1
1,0.87234,0.757215,0.422915,0.414912,1
1,0.893617,0.689973,0.422915,0.414912,1
0,0.914894,0.608301,0.422915,0.414912,0
1,0.93617,0.638203,0.422915,0.414912,1
1,0.957447,0.621541,0.422915,0.414912,0
1,0.978723,0.602946,0.422915,0.414912,0
1,1,0.585242,0.422915,0.414912,0
1,0,0.579143,0.422915,0.414912,0
0,0.021277,0.554746,0.422915,0.414912,0
0,0.042553,0.52886,0.422915,0.414912,0
1,0.06383,0.47233,0.422915,0.414912,0
1,0.085106,0.411187,0.422915,0.414912,0
1,0.106383,0.359119,0.422915,0.414912,0
1,0.12766,0.315085,0.422915,0.414912,0
